antecedent,consequent,support,confidence,lift,antecedent_length,class
"('Request_URL=-1', 'SFH=1', 'SSLfinal_State=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('Request_URL=0', 'SFH=-1', 'URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('Request_URL=0', 'SFH=0', 'URL_Length=0', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('Request_URL=0', 'SFH=0', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('SFH=-1', 'SSLfinal_State=1', 'URL_Length=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('SSLfinal_State=0', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('SSLfinal_State=1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('URL_Length=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'web_traffic=-1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,4,1
"('Request_URL=0', 'SFH=-1', 'URL_Length=-1', 'popUpWidnow=-1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,4,1
"('Request_URL=0', 'SFH=0', 'URL_Length=0', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,4,1
"('Request_URL=1', 'SFH=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,4,1
"('URL_Length=1', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,4,1
"('SFH=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Phishy,0.04805914972273567,0.7647058823529411,1.4722629265229221,4,-1
"('SFH=1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.036044362292051754,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=-1', 'SFH=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.024029574861367836,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=-1', 'SFH=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,6,-1
"('Request_URL=-1', 'SFH=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,6,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=0', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,6,-1
"('Request_URL=0', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,6,-1
"('SFH=1', 'SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,6,-1
"('SFH=1', 'URL_Length=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,6,-1
"('URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,6,-1
"('Request_URL=-1', 'SFH=1', 'URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=-1', 'SFH=1', 'URL_Length=1', 'age_of_domain=-1', 'web_traffic=1')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=-1', 'SFH=1', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=0', 'SSLfinal_State=1', 'URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=0', 'URL_Length=0', 'URL_of_Anchor=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=1', 'SFH=1', 'SSLfinal_State=0', 'URL_Length=0', 'age_of_domain=1')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('URL_Length=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,5,-1
"('Request_URL=1', 'SSLfinal_State=-1', 'URL_Length=0', 'having_IP_Address=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,4,-1
"('SSLfinal_State=1', 'URL_Length=1', 'age_of_domain=-1', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,4,-1
"('URL_Length=1', 'having_IP_Address=0', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,4,-1
"('URL_of_Anchor=0', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,4,-1
"('Request_URL=1', 'SSLfinal_State=-1', 'URL_Length=0')",Result=Phishy,0.012014787430683918,0.7647058823529411,1.4722629265229221,3,-1
"('URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Legitimate,0.08687615526802218,0.7642276422764228,1.8878865500983777,3,1
"('Request_URL=-1', 'SFH=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.07486136783733827,0.7641509433962265,1.887697079348669,4,1
"('Request_URL=-1', 'SFH=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.038817005545286505,0.7636363636363637,1.886425902864259,5,1
"('URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.038817005545286505,0.7636363636363637,1.4702038175347785,5,-1
"('URL_Length=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.038817005545286505,0.7636363636363637,1.4702038175347785,4,-1
"('SFH=1', 'URL_Length=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.06561922365988909,0.7634408602150536,1.4698274212681282,4,-1
"('Request_URL=-1', 'SFH=-1', 'age_of_domain=1')",Result=Legitimate,0.08040665434380777,0.7631578947368421,1.885243931747176,3,1
"('URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.053604436229205174,0.763157894736842,1.8852439317471759,4,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0')",Result=Legitimate,0.026802218114602587,0.763157894736842,1.8852439317471759,5,1
"('Request_URL=-1', 'URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.026802218114602587,0.763157894736842,1.8852439317471759,5,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_Length=0', 'URL_of_Anchor=-1')",Result=Legitimate,0.026802218114602587,0.763157894736842,1.8852439317471759,4,1
"('Request_URL=-1', 'URL_Length=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.026802218114602587,0.763157894736842,1.8852439317471759,4,1
"('URL_Length=-1', 'age_of_domain=1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.026802218114602587,0.763157894736842,1.8852439317471759,4,1
"('Request_URL=0', 'SFH=-1', 'age_of_domain=-1')",Result=Legitimate,0.026802218114602587,0.763157894736842,1.8852439317471759,3,1
"('Request_URL=-1', 'SFH=1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.026802218114602587,0.763157894736842,1.469282637197977,6,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=-1')",Result=Phishy,0.026802218114602587,0.763157894736842,1.469282637197977,4,-1
"('SFH=-1',)",Result=Legitimate,0.24953789279112754,0.7627118644067797,1.88414209426515,1,1
"('Request_URL=-1', 'URL_Length=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.041589648798521256,0.7627118644067796,1.8841420942651497,4,1
"('Request_URL=-1', 'SSLfinal_State=0', 'popUpWidnow=-1')",Result=Legitimate,0.056377079482439925,0.7625,1.883618721461187,3,1
"('Request_URL=0', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.08595194085027727,0.7622950819672132,1.8831125084212892,3,1
"('Request_URL=-1', 'URL_Length=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.029574861367837338,0.761904761904762,1.8821482931071973,5,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.029574861367837338,0.761904761904762,1.8821482931071973,4,1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=-1', 'URL_of_Anchor=-1')",Result=Legitimate,0.029574861367837338,0.761904761904762,1.8821482931071973,4,1
"('SFH=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,6,1
"('SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,6,1
"('Request_URL=0', 'SSLfinal_State=-1', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,5,1
"('Request_URL=0', 'SSLfinal_State=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,5,1
"('SFH=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,5,1
"('SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,5,1
"('SSLfinal_State=-1', 'URL_Length=0', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,5,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=1', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,4,1
"('Request_URL=0', 'SFH=0', 'age_of_domain=1', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,4,1
"('SFH=0', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,4,1
"('SSLfinal_State=-1', 'URL_Length=0', 'age_of_domain=1', 'web_traffic=-1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,4,1
"('SSLfinal_State=-1', 'URL_Length=0', 'having_IP_Address=0', 'web_traffic=-1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,4,1
"('SFH=-1', 'URL_Length=1', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,3,1
"('SSLfinal_State=-1', 'URL_Length=0', 'web_traffic=-1')",Result=Legitimate,0.014787430683918669,0.761904761904762,1.8821482931071973,3,1
"('SFH=1', 'SSLfinal_State=1', 'URL_Length=-1', 'URL_of_Anchor=-1')",Result=Phishy,0.029574861367837338,0.761904761904762,1.4668700220301645,4,-1
"('SFH=1', 'SSLfinal_State=-1', 'URL_of_Anchor=1')",Result=Phishy,0.029574861367837338,0.761904761904762,1.4668700220301645,3,-1
"('Request_URL=-1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,6,-1
"('SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,6,-1
"('Request_URL=-1', 'SFH=1', 'SSLfinal_State=1', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,5,-1
"('Request_URL=-1', 'SFH=1', 'age_of_domain=1', 'having_IP_Address=1', 'web_traffic=-1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,5,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,5,-1
"('SFH=1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,5,-1
"('URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,5,-1
"('Request_URL=-1', 'SFH=1', 'having_IP_Address=1', 'web_traffic=-1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,4,-1
"('Request_URL=1', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,4,-1
"('SFH=1', 'SSLfinal_State=1', 'URL_Length=1', 'having_IP_Address=1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,4,-1
"('SFH=1', 'URL_of_Anchor=-1', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,4,-1
"('SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=-1', 'age_of_domain=-1')",Result=Phishy,0.014787430683918669,0.761904761904762,1.4668700220301645,4,-1
"('SSLfinal_State=1', 'URL_Length=1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.04436229205175601,0.7619047619047619,1.4668700220301643,5,-1
"('SSLfinal_State=1', 'URL_Length=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.04436229205175601,0.7619047619047619,1.4668700220301643,4,-1
"('Request_URL=1', 'URL_of_Anchor=1', 'age_of_domain=-1')",Result=Phishy,0.04436229205175601,0.7619047619047619,1.4668700220301643,3,-1
"('Request_URL=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.06192236598890943,0.7613636363636364,1.8808115400581153,4,1
"('Request_URL=-1', 'URL_Length=1', 'URL_of_Anchor=1')",Result=Phishy,0.04713493530499076,0.7611940298507462,1.4655016731290167,3,-1
"('Request_URL=-1', 'URL_Length=-1', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Legitimate,0.03234750462107209,0.7608695652173914,1.879591026404606,4,1
"('Request_URL=0', 'URL_Length=-1', 'popUpWidnow=-1')",Result=Legitimate,0.03234750462107209,0.7608695652173914,1.879591026404606,3,1
"('SFH=1', 'URL_of_Anchor=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.03234750462107209,0.7608695652173914,1.4648769921089277,4,-1
"('Request_URL=-1', 'SSLfinal_State=0', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.05268022181146026,0.76,1.8774429223744291,4,1
"('Request_URL=-1', 'URL_Length=-1', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.03512014787430684,0.76,1.8774429223744291,4,1
"('SFH=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.01756007393715342,0.76,1.8774429223744291,4,1
"('URL_Length=1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.01756007393715342,0.76,1.8774429223744291,3,1
"('Request_URL=0', 'SSLfinal_State=1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Phishy,0.03512014787430684,0.76,1.4632028469750888,4,-1
"('Request_URL=-1', 'SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,6,-1
"('Request_URL=1', 'SFH=1', 'SSLfinal_State=0', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,6,-1
"('Request_URL=0', 'SFH=1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,5,-1
"('SFH=1', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,5,-1
"('SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,5,-1
"('Request_URL=-1', 'SFH=1', 'URL_Length=1', 'age_of_domain=-1')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,4,-1
"('URL_Length=1', 'age_of_domain=1', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,4,-1
"('SSLfinal_State=1', 'having_IP_Address=1', 'web_traffic=0')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,3,-1
"('URL_Length=1', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,3,-1
"('age_of_domain=1', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.01756007393715342,0.76,1.4632028469750888,3,-1
"('SFH=1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Phishy,0.03789279112754159,0.7592592592592593,1.4617767233425596,4,-1
"('URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.13955637707948243,0.7587939698492462,1.4608809170407195,3,-1
"('SSLfinal_State=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.04066543438077634,0.7586206896551725,1.8740355849472525,4,1
"('Request_URL=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0')",Result=Legitimate,0.02033271719038817,0.7586206896551725,1.8740355849472525,5,1
"('URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.02033271719038817,0.7586206896551725,1.8740355849472525,5,1
"('SFH=-1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.02033271719038817,0.7586206896551725,1.8740355849472525,4,1
"('URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'web_traffic=0')",Result=Legitimate,0.02033271719038817,0.7586206896551725,1.8740355849472525,4,1
"('Request_URL=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=0')",Result=Phishy,0.04066543438077634,0.7586206896551725,1.4605473064179655,4,-1
"('Request_URL=-1', 'SFH=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Phishy,0.02033271719038817,0.7586206896551725,1.4605473064179655,5,-1
"('Request_URL=-1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'web_traffic=-1')",Result=Phishy,0.02033271719038817,0.7586206896551725,1.4605473064179655,5,-1
"('URL_Length=0', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.02033271719038817,0.7586206896551725,1.4605473064179655,5,-1
"('Request_URL=-1', 'URL_Length=-1', 'URL_of_Anchor=1', 'age_of_domain=1')",Result=Phishy,0.02033271719038817,0.7586206896551725,1.4605473064179655,4,-1
"('Request_URL=-1', 'URL_Length=1', 'URL_of_Anchor=1', 'web_traffic=-1')",Result=Phishy,0.02033271719038817,0.7586206896551725,1.4605473064179655,4,-1
"('SSLfinal_State=1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=0')",Result=Phishy,0.02033271719038817,0.7586206896551725,1.4605473064179655,4,-1
"('SFH=-1', 'URL_Length=0')",Result=Legitimate,0.10720887245841035,0.7581699346405227,1.8729220759841223,2,1
"('URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.04343807763401109,0.7580645161290324,1.8726616585653264,4,1
"('URL_Length=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.04343807763401109,0.7580645161290324,1.8726616585653264,3,1
"('SFH=-1', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.02310536044362292,0.7575757575757576,1.8714542687145426,4,1
"('Request_URL=0', 'SSLfinal_State=1', 'URL_Length=1', 'age_of_domain=1')",Result=Phishy,0.02310536044362292,0.7575757575757576,1.4585355332686292,4,-1
